upload_id,file_id,batch_id,batch_sequence,batch_total,tenant_id,tenant_name,tenant_type,client_id,ingestion_type,file_name,file_extension,file_size_bytes,mime_type,storage_path,checksum_sha256,processing_state,processing_service,uploaded_at,validated_at,processing_started_at,processing_completed_at,processing_duration_seconds,extracted_metadata,error_details,review_metadata,uploaded_by,source_ip,user_agent,is_reupload,original_upload_id,priority,tags,data_state
upload_83f2574423b04d1f,file_ac3eee5ccc5443f9,,,,TENANT_SME_004,Brisbane Logistics Pty Ltd,sme,CLI_SME_004,ppa_contract_pdf,PPA_contract_2026_348.pdf,.pdf,2129135,application/pdf,s3://carboniq-ingestion-tenant_sme_004/2026/03/11/file_ac3eee5ccc5443f9.pdf,05fea621ae19567909c4694802e0509ba8f9b842e5b8aa4787ceb752e663ca09,normalizing,ocr_service,2026-03-11T11:47:17,2026-03-11T11:47:19,2026-03-11T11:47:34,,,"{""contract_reference"": ""PPA-7636"", ""seller_name"": ""Green Power Ltd"", ""contract_start"": ""2024-02-17T10:46:49"", ""contract_end"": ""2029-08-23T10:46:49"", ""annual_volume_mwh"": 7255.4, ""price_per_mwh"": 47.03, ""renewable_source"": ""solar"", ""contract_type"": ""physical"", ""confidence_score"": 0.891}",,,user_329,97.73.43.87,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,,normal,"[""wind"", ""retailer_switch"", ""q1""]",VIC
upload_45a83d83bc384c25,file_03bc1b09fd7240f9,,,,TENANT_SME_002,Sydney Tech Solutions,sme,CLI_SME_002,electricity_bill_image,bill_scan_2024-04_836.png,.png,5766527,image/png,s3://carboniq-ingestion-tenant_sme_002/2025/12/17/file_03bc1b09fd7240f9.png,6935d4aa28946dd3fee521a585f7e52969d38c53f8865f746d59cc44049eed1d,completed,ocr_service,2025-12-17T18:27:41,2025-12-17T18:27:42,2025-12-17T18:28:08,2025-12-17T18:29:04.041108,56.04,"{""nmi"": ""6001606673"", ""billing_period_start"": ""2025-02-22T09:14:46"", ""billing_period_end"": ""2025-03-25T09:14:46"", ""total_kwh"": 940.72, ""total_cost_aud"": 255.18, ""retailer"": ""Globird Energy"", ""state"": ""QLD"", ""tariff_type"": ""demand"", ""meter_number"": ""M71288572"", ""confidence_score"": 0.844}",,,user_280,8.63.85.143,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""audit"", ""q4""]",QLD
upload_e70dc052efcf488d,file_c3e8466c7e5146d1,batch_3552153a8046,17.0,25.0,TENANT_SME_005,Adelaide AgriTech,sme,CLI_SME_005,nem12_interval_csv,NEM12_4301183270_202507.csv,.csv,14115334,text/csv,s3://carboniq-ingestion-tenant_sme_005/2025/09/04/file_c3e8466c7e5146d1.csv,8ec6fd96c84d2b8fe4ab65dcd484911bf0e0024a9e13adf1553578a6ba448969,reviewed_rejected,ingestion_service,2025-09-04T21:10:21,2025-09-04T21:10:25,2025-09-04T21:10:51,2025-09-04T21:11:30.789654,39.79,"{""nmi"": ""9401306918"", ""interval_start"": ""2024-06-18T11:43:04"", ""interval_end"": ""2024-12-10T11:43:04"", ""interval_minutes"": 5, ""total_intervals"": 50400, ""total_kwh"": 50280.6, ""meter_serial"": ""MS136901"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""A""}",,"{""review_reason"": ""Tariff type unclear from document"", ""confidence_score"": 0.567, ""flagged_fields"": [""tariff_type""], ""reviewer_id"": ""reviewer_017"", ""reviewed_at"": ""2025-09-07T10:11:30.789654"", ""review_decision"": ""rejected"", ""review_notes"": ""Billing period ambiguous. Rejected for re-upload.""}",user_469,16.67.244.3,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,high,"[""audit"", ""retailer_switch"", ""q1""]",VIC
upload_bfc2eb267fbe4b8d,file_654fda83db494df3,,,,TENANT_SME_009,Gold Coast Renewables,sme,CLI_SME_009,nem12_interval_csv,NEM12_9401694877_202503.txt,.txt,43170770,text/plain,s3://carboniq-ingestion-tenant_sme_009/2025/10/04/file_654fda83db494df3.txt,a22574f84229021ddb6a310dbfa2737b3992d022fe362165d1482e55fcd85f41,normalizing,ingestion_service,2025-10-04T00:10:29,2025-10-04T00:10:31,2025-10-04T00:10:55,,,"{""nmi"": ""9301021803"", ""interval_start"": ""2024-05-23T20:31:50"", ""interval_end"": ""2024-07-22T20:31:50"", ""interval_minutes"": 15, ""total_intervals"": 5760, ""total_kwh"": 8199.5, ""meter_serial"": ""MS644830"", ""data_stream_suffix"": ""B1"", ""quality_flag"": ""A""}",,,user_124,126.81.104.237,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,normal,[],NSW
upload_9e85bac739eb4c27,file_b523befafb514e53,,,,TENANT_SME_009,Gold Coast Renewables,sme,CLI_SME_009,nem12_interval_xml,NEM12_5401132038_202602.xml,.xml,15653534,application/xml,s3://carboniq-ingestion-tenant_sme_009/2024/10/07/file_b523befafb514e53.xml,d7abbea538ececd00f3619c575dfd9e1ca2efba134d80de9f1a7916ab12def6c,completed,ingestion_service,2024-10-07T08:03:13,2024-10-07T08:03:15,2024-10-07T08:03:22,2024-10-07T08:03:56.234564,34.23,"{""nmi"": ""9701819951"", ""interval_start"": ""2024-02-13T14:50:15"", ""interval_end"": ""2024-05-03T14:50:15"", ""interval_minutes"": 5, ""total_intervals"": 23040, ""total_kwh"": 9287.84, ""meter_serial"": ""MS931765"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""A""}",,,user_145,203.27.96.88,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,"[""q4"", ""retailer_switch"", ""wind""]",VIC
upload_b9f5df2b9b204c60,file_a546ce062eda4764,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_009,electricity_bill_pdf,electricity_bill_2024-06_2846.pdf,.pdf,3359330,application/pdf,s3://carboniq-ingestion-tenant_adv_003/2025/09/17/file_a546ce062eda4764.pdf,3df56ccb0eb95c9dc3723e886c2d41b227019784297b16962d8f15f2ea0bd000,llm_parsing,ocr_service,2025-09-17T13:36:21,2025-09-17T13:36:25,2025-09-17T13:36:27,,,"{""nmi"": ""5201435648"", ""billing_period_start"": ""2025-04-13T07:26:09"", ""billing_period_end"": ""2025-07-16T07:26:09"", ""total_kwh"": 4528.59, ""total_cost_aud"": 1757.66, ""retailer"": ""Endeavour Energy"", ""state"": ""NSW"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M84945381"", ""confidence_score"": 0.882}",,,user_780,161.71.172.4,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""audit"", ""fy2024"", ""solar""]",NSW
upload_8013fafe76104ac6,file_c08a3f260264497c,,,,TENANT_SME_003,Melbourne Retail Group,sme,CLI_SME_003,fuel_invoice_pdf,fuel_invoice_2026-02.png,.png,2467383,image/png,s3://carboniq-ingestion-tenant_sme_003/2025/12/02/file_c08a3f260264497c.png,74f76001b519d15018610b5fd4ff73613065da7b97385fcc92cfede625132d00,calculating,ocr_service,2025-12-02T08:09:23,2025-12-02T08:09:28,2025-12-02T08:09:43,,,"{""fuel_type"": ""diesel"", ""volume_litres"": 5182.17, ""supplier"": ""Shell"", ""delivery_date"": ""2026-05-12T01:42:54"", ""site_location"": ""VIC"", ""confidence_score"": 0.621}",,,user_925,31.62.19.106,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,[],VIC
upload_641216dc937c42ae,file_89fb08c4fadc44bb,,,,TENANT_SME_002,Sydney Tech Solutions,sme,CLI_SME_002,electricity_bill_image,bill_scan_2024-06_418.tiff,.tiff,3271023,image/tiff,s3://carboniq-ingestion-tenant_sme_002/2024/02/08/file_89fb08c4fadc44bb.tiff,1ef27f793dc63b894919c1d4edf2307ed16daaaa4de8f15b988f9ee170d894a0,completed,ocr_service,2024-02-08T17:35:01,2024-02-08T17:35:11,2024-02-08T17:35:36,2024-02-08T17:36:29.813334,53.81,"{""nmi"": ""8501620290"", ""billing_period_start"": ""2024-09-24T09:07:12"", ""billing_period_end"": ""2024-10-27T09:07:12"", ""total_kwh"": 2428.71, ""total_cost_aud"": 1117.98, ""retailer"": ""Amber Electric"", ""state"": ""QLD"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M63016030"", ""confidence_score"": 0.916}",,,user_574,136.252.114.33,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,,high,"[""solar"", ""q4"", ""verification""]",QLD
upload_054d79c6bb534201,file_2939ed477ed04c9d,,,,TENANT_ADV_002,EcoConsult Australia,advisor,CLI_SME_008,fuel_invoice_pdf,fuel_invoice_2025-04.png,.png,2344388,image/png,s3://carboniq-ingestion-tenant_adv_002/2024/08/02/file_2939ed477ed04c9d.png,e87d42a887c9fe7a4931e19167837ac83b5c7cca64096ad68be648272562e93a,normalizing,ocr_service,2024-08-02T17:59:05,2024-08-02T17:59:06,2024-08-02T17:59:15,,,"{""fuel_type"": ""natural_gas"", ""volume_litres"": 4739.57, ""supplier"": ""Ampol"", ""delivery_date"": ""2025-05-12T09:51:07"", ""site_location"": ""VIC"", ""confidence_score"": 0.766}",,,user_187,24.92.96.194,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,high,[],VIC
upload_845c3551fb204d93,file_43fdf1df72634a85,,,,TENANT_SME_002,Sydney Tech Solutions,sme,CLI_SME_002,nem12_interval_csv,NEM12_4102557255_202602.csv,.csv,15307603,text/csv,s3://carboniq-ingestion-tenant_sme_002/2024/03/04/file_43fdf1df72634a85.csv,e5fc7496adb4c6d7bee18b99808e06d2476d13526646a9eb9b8489bd59fc0129,completed,ingestion_service,2024-03-04T19:52:09,2024-03-04T19:52:11,2024-03-04T19:52:30,2024-03-04T19:52:31,1.0,"{""nmi"": ""8601269618"", ""interval_start"": ""2024-11-13T18:57:44"", ""interval_end"": ""2025-07-09T18:57:44"", ""interval_minutes"": 5, ""total_intervals"": 68544, ""total_kwh"": 107049.84, ""meter_serial"": ""MS527433"", ""data_stream_suffix"": ""E1"", ""quality_flag"": ""A""}",,,user_669,252.127.22.130,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,high,[],WA
upload_01e4e5915d024c9e,file_2516b3e3c2454f80,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_009,ppa_contract_pdf,PPA_contract_2025_352.pdf,.pdf,6600338,application/pdf,s3://carboniq-ingestion-tenant_adv_003/2024/03/10/file_2516b3e3c2454f80.pdf,966562de5d77807fcf38963c4662ac541a95e0e6d122c7f7a4251014f1edd4ca,enriching,ocr_service,2024-03-10T02:38:56,2024-03-10T02:38:59,2024-03-10T02:39:03,,,"{""contract_reference"": ""PPA-7101"", ""seller_name"": ""Clean Energy Co."", ""contract_start"": ""2024-07-20T20:59:12"", ""contract_end"": ""2029-03-23T20:59:12"", ""annual_volume_mwh"": 7507.24, ""price_per_mwh"": 63.2, ""renewable_source"": ""solar"", ""contract_type"": ""sleeved"", ""confidence_score"": 0.864}",,,user_694,147.154.69.152,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),True,upload_f9020d1efd634e6e,high,"[""wind"", ""verification"", ""q4""]",VIC
upload_f0a248b2d2724149,file_5f72d9ad9f3d443a,,,,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_001,rec_certificate,REC_certificate_CERT-213610.pdf,.pdf,1095277,application/pdf,s3://carboniq-ingestion-tenant_adv_001/2026/03/12/file_5f72d9ad9f3d443a.pdf,596c08fa548418c8e5cf0a645a523e1f2b7c9bfa9d17cc34ab70d86217ba0d96,expired,ocr_service,2026-03-12T23:57:16,2026-03-12T23:57:19,2026-03-12T23:57:42,2026-03-12T23:57:56,14.0,"{""certificate_number"": ""REC-994164"", ""certificate_type"": ""REC"", ""vintage_year"": 2024, ""megawatt_hours"": 399.3, ""generator_name"": ""Biomass Plant Delta"", ""generator_location"": ""SA"", ""registry"": ""CER"", ""surrender_date"": null, ""confidence_score"": 0.952}",,,user_357,236.84.27.104,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""q2""]",SA
upload_1c178450ce994349,file_507c652722ee4b5a,,,,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,onsite_solar_metadata,solar_system_metadata_site_22.csv,.csv,376739,text/csv,s3://carboniq-ingestion-tenant_sme_001/2024/10/28/file_507c652722ee4b5a.csv,797c1aaeb5a18f848699f8cec94f7bd1da43cdf8fb22383783c21a80e2e32deb,validating,ingestion_service,2024-10-28T22:20:15,2024-10-28T22:20:17,2024-10-28T22:20:34,,,"{""system_size_kw"": 36.26, ""panel_count"": 82, ""panel_model"": ""LG Neon 2"", ""inverter_model"": ""Enphase IQ8"", ""inverter_capacity_kw"": 35.9, ""installation_date"": ""2020-12-08T22:26:41"", ""tilt_angle"": 21, ""azimuth_angle"": 142, ""postcode"": 4081, ""apvi_system_id"": ""APVI366750""}",,,user_154,235.184.133.134,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,"[""retailer_switch"", ""fy2025""]",NSW
upload_c9e939ecd4744fef,file_d2c776a9fb0f4ea4,batch_dead10546fb2,2.0,5.0,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,fuel_invoice_pdf,fuel_invoice_2024-08.pdf,.pdf,608041,application/pdf,s3://carboniq-ingestion-tenant_sme_006/2024/03/10/file_d2c776a9fb0f4ea4.pdf,a18076cda34d9dc03c0d625dff9710b6fa610ae411df34c819e9c780cc684289,completed,ocr_service,2024-03-10T13:35:51,2024-03-10T13:36:00,2024-03-10T13:36:30,2024-03-10T13:37:02.345701,32.35,"{""fuel_type"": ""natural_gas"", ""volume_litres"": 1710.56, ""supplier"": ""Ampol"", ""delivery_date"": ""2024-07-08T01:24:21"", ""site_location"": ""SA"", ""confidence_score"": 0.604}",,,user_915,22.151.96.190,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,"[""wind"", ""baseline""]",SA
upload_71b20ae426094928,file_3faaa93803c74f57,,,,TENANT_SME_007,Darwin Mining Services,sme,CLI_SME_007,electricity_bill_image,bill_scan_2025-12_903.tiff,.tiff,629407,image/tiff,s3://carboniq-ingestion-tenant_sme_007/2026/03/31/file_3faaa93803c74f57.tiff,a249c1ad8499f622f597cee4b42d547d5c2d2d5db0b16ee6f732d72285bc018f,awaiting_review,ocr_service,2026-03-31T03:34:11,2026-03-31T03:34:14,2026-03-31T03:34:26,2026-03-31T03:35:36.340916,70.34,"{""nmi"": ""4401580519"", ""billing_period_start"": ""2024-07-25T03:27:13"", ""billing_period_end"": ""2024-10-16T03:27:13"", ""total_kwh"": 4371.06, ""total_cost_aud"": 891.29, ""retailer"": ""Amber Electric"", ""state"": ""VIC"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M61021584"", ""confidence_score"": 0.655}",,"{""review_reason"": ""Ambiguous billing period dates"", ""confidence_score"": 0.555, ""flagged_fields"": [""tariff_type""], ""reviewer_id"": null, ""reviewed_at"": null, ""review_decision"": null, ""review_notes"": null}",user_443,95.71.37.236,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,normal,"[""q3"", ""verification"", ""fy2025""]",VIC
upload_64e9c2949dc94f8d,file_7895b5a384744b98,batch_7423daaa7122,14.0,23.0,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,electricity_bill_pdf,electricity_bill_2025-12_4938.pdf,.pdf,905725,application/pdf,s3://carboniq-ingestion-tenant_sme_006/2024/07/30/file_7895b5a384744b98.pdf,e94bb3ac8683d59471d19bef3483cc052ca6a1e3ec54cd5e60df6b793b448342,cancelled,ocr_service,2024-07-30T15:45:27,2024-07-30T15:45:29,2024-07-30T15:45:48,2024-07-30T15:46:36,48.0,"{""nmi"": ""7901148963"", ""billing_period_start"": ""2025-10-25T22:45:50"", ""billing_period_end"": ""2025-12-02T22:45:50"", ""total_kwh"": 1976.97, ""total_cost_aud"": 660.87, ""retailer"": ""Origin Energy"", ""state"": ""ACT"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M69134843"", ""confidence_score"": 0.668}",,,user_573,146.69.102.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,low,"[""verification"", ""wind"", ""fy2025""]",ACT
upload_e26ccef11c834c28,file_c3c4fa9695a949af,,,,TENANT_SME_010,Newcastle Industrial,sme,CLI_SME_010,electricity_bill_pdf,electricity_bill_2025-09_3259.pdf,.pdf,4681459,application/pdf,s3://carboniq-ingestion-tenant_sme_010/2024/03/14/file_c3c4fa9695a949af.pdf,69e5e4fafea2ece5f0dcb055dee5ca97e570d1732905baaead0f4a34b3e14203,enriching,ocr_service,2024-03-14T16:25:28,2024-03-14T16:25:29,2024-03-14T16:25:49,,,"{""nmi"": ""9901371467"", ""billing_period_start"": ""2024-06-07T00:16:23"", ""billing_period_end"": ""2024-08-03T00:16:23"", ""total_kwh"": 3006.86, ""total_cost_aud"": 1076.96, ""retailer"": ""EnergyAustralia"", ""state"": ""NSW"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M90668480"", ""confidence_score"": 0.985}",,,user_798,5.72.168.151,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,[],NSW
upload_9a3d04eb88a04517,file_133faca18950400e,,,,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_005,nem12_interval_csv,NEM12_4401026026_202409.txt,.txt,36614084,text/plain,s3://carboniq-ingestion-tenant_adv_001/2025/07/11/file_133faca18950400e.txt,076d253ad1364e218202fb2c4d1b00e6a50c8e832e1632e4afe7cf8f7dd19962,enriching,ingestion_service,2025-07-11T22:59:01,2025-07-11T22:59:11,2025-07-11T22:59:25,,,"{""nmi"": ""9801805740"", ""interval_start"": ""2025-01-10T08:50:22"", ""interval_end"": ""2025-10-12T08:50:22"", ""interval_minutes"": 30, ""total_intervals"": 13200, ""total_kwh"": 19906.49, ""meter_serial"": ""MS380028"", ""data_stream_suffix"": ""B1"", ""quality_flag"": ""E""}",,,user_694,245.111.99.147,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,high,[],TAS
upload_50919ce0be404ac4,file_de77109c8f224ce5,batch_fc969356c371,19.0,26.0,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_002,manual_entry_csv,manual_energy_data_20251013.csv,.csv,88954,text/csv,s3://carboniq-ingestion-tenant_adv_001/2024/10/05/file_de77109c8f224ce5.csv,6c8358195bb7b1800f538c9386f89ec4f40182c20898ad3a2447432b816f5930,completed,ingestion_service,2024-10-05T08:20:58,2024-10-05T08:21:04,2024-10-05T08:21:31,2024-10-05T08:21:41.444125,10.44,"{""data_source"": ""manual_upload"", ""period_start"": ""2024-01-10T12:08:25"", ""period_end"": ""2024-05-09T12:08:25"", ""total_kwh"": 6740.68, ""energy_type"": ""electricity"", ""site_count"": 2, ""submitted_by"": ""user_762""}",,,user_904,204.87.34.180,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,[],NSW
upload_9b77cfddf86846e5,file_6375c968848d410c,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_009,electricity_bill_pdf,electricity_bill_2024-03_5538.pdf,.pdf,1402148,application/pdf,s3://carboniq-ingestion-tenant_adv_003/2024/12/06/file_6375c968848d410c.pdf,769d2b81c4dbd1629c3178585dde7ce6be186544c4a76fa93360a67222e14236,completed,ocr_service,2024-12-06T05:33:53,2024-12-06T05:33:54,2024-12-06T05:34:08,2024-12-06T05:35:14.602670,66.6,"{""nmi"": ""5201090759"", ""billing_period_start"": ""2025-11-14T11:17:02"", ""billing_period_end"": ""2026-02-08T11:17:02"", ""total_kwh"": 2467.27, ""total_cost_aud"": 628.51, ""retailer"": ""Tango Energy"", ""state"": ""NSW"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M92021157"", ""confidence_score"": 0.833}",,,user_191,34.36.11.82,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,[],NSW
upload_9cb584da1d5449da,file_25fa3f65b9414431,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_011,fuel_invoice_pdf,fuel_invoice_2025-02.png,.png,2924889,image/png,s3://carboniq-ingestion-tenant_adv_003/2024/08/23/file_25fa3f65b9414431.png,533ff0b1b5a70f4dc6ba7c6bbfbfe53f69f46bc6c6e2240b05d9f8d262c56471,llm_parsing,ocr_service,2024-08-23T01:04:51,2024-08-23T01:04:56,2024-08-23T01:05:26,,,"{""fuel_type"": ""diesel"", ""volume_litres"": 2868.05, ""supplier"": ""Ampol"", ""delivery_date"": ""2025-02-13T14:19:10"", ""site_location"": ""SA"", ""confidence_score"": 0.677}",,,user_571,144.173.122.68,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,normal,[],SA
upload_0e5120ac1b08424f,file_cd12528dea7c4800,,,,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,electricity_bill_pdf,electricity_bill_2024-07_4925.pdf,.pdf,3236527,application/pdf,s3://carboniq-ingestion-tenant_sme_001/2024/07/03/file_cd12528dea7c4800.pdf,e874ae713fdeab65b2e726a63040dea52780e58f0e7ab127d36939cc36cb7201,reviewed_accepted,ocr_service,2024-07-03T08:05:37,2024-07-03T08:05:43,2024-07-03T08:06:12,2024-07-03T08:06:40.657050,28.66,"{""nmi"": ""8501844641"", ""billing_period_start"": ""2024-01-29T01:46:19"", ""billing_period_end"": ""2024-02-29T01:46:19"", ""total_kwh"": 1340.03, ""total_cost_aud"": 322.75, ""retailer"": ""AusNet Services"", ""state"": ""VIC"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M81246829"", ""confidence_score"": 0.929}",,"{""review_reason"": ""Retailer name not in known registry"", ""confidence_score"": 0.477, ""flagged_fields"": [""nmi""], ""reviewer_id"": ""reviewer_012"", ""reviewed_at"": ""2024-07-06T07:06:40.657050"", ""review_decision"": ""accepted"", ""review_notes"": ""Unable to verify NMI. Rejected.""}",user_471,24.143.162.80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,,normal,"[""q2""]",VIC
upload_67022bfc6b1648f8,file_68f50f017a44417e,batch_34d4178ed91c,6.0,12.0,TENANT_SME_004,Brisbane Logistics Pty Ltd,sme,CLI_SME_004,nem12_interval_csv,NEM12_8501171761_202601.txt,.txt,16527588,text/plain,s3://carboniq-ingestion-tenant_sme_004/2025/06/18/file_68f50f017a44417e.txt,ccd300165dd8e88fbf7caec8463742ffff22b019428ab2dfa2b502ef5506dabd,parsing,ingestion_service,2025-06-18T08:06:31,2025-06-18T08:06:40,2025-06-18T08:07:00,,,"{""nmi"": ""4102286872"", ""interval_start"": ""2025-07-03T23:31:25"", ""interval_end"": ""2025-11-25T23:31:25"", ""interval_minutes"": 5, ""total_intervals"": 41760, ""total_kwh"": 65862.15, ""meter_serial"": ""MS631917"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""V""}",,,user_570,121.203.46.25,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,high,[],QLD
upload_77c3bf8b961f4fef,file_5fe192a0084f4fd8,,,,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,electricity_bill_pdf,electricity_bill_2026-04_1908.pdf,.pdf,2427977,application/pdf,s3://carboniq-ingestion-tenant_sme_001/2025/09/08/file_5fe192a0084f4fd8.pdf,49a96f977c0cc02fa1d72a2133be97970f716e3cf276c75989a63a3a9eb39a64,completed,ocr_service,2025-09-08T10:30:44,2025-09-08T10:30:48,2025-09-08T10:31:13,2025-09-08T10:32:13.655447,60.66,"{""nmi"": ""6501652357"", ""billing_period_start"": ""2025-07-21T14:10:04"", ""billing_period_end"": ""2025-10-06T14:10:04"", ""total_kwh"": 2687.38, ""total_cost_aud"": 1218.55, ""retailer"": ""Powershop"", ""state"": ""VIC"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M58524020"", ""confidence_score"": 0.758}",,,user_188,146.37.89.34,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,normal,"[""q1"", ""q2""]",VIC
upload_85d6c28fe0d748e3,file_47d398d88db14ccf,batch_0f6d1cd50d46,19.0,29.0,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_005,nem12_interval_xml,NEM12_5101211530_202506.xml,.xml,65288732,application/xml,s3://carboniq-ingestion-tenant_adv_001/2025/08/10/file_47d398d88db14ccf.xml,05705187a631548ddc954a3fcdf43bcc419939df4949460cdb23982bb39dae9e,reviewed_accepted,ingestion_service,2025-08-10T09:55:45,2025-08-10T09:55:53,2025-08-10T09:56:06,2025-08-10T09:56:31.660716,25.66,"{""nmi"": ""6801598083"", ""interval_start"": ""2025-06-23T21:55:43"", ""interval_end"": ""2026-02-26T21:55:43"", ""interval_minutes"": 30, ""total_intervals"": 11904, ""total_kwh"": 22435.05, ""meter_serial"": ""MS446686"", ""data_stream_suffix"": ""E1"", ""quality_flag"": ""A""}",,"{""review_reason"": ""NMI checksum validation failed"", ""confidence_score"": 0.517, ""flagged_fields"": [""billing_period"", ""retailer"", ""nmi""], ""reviewer_id"": ""reviewer_002"", ""reviewed_at"": ""2025-08-12T11:56:31.660716"", ""review_decision"": ""accepted"", ""review_notes"": ""Dates cross-checked with previous bill. Accepted.""}",user_180,145.218.95.237,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,"[""baseline"", ""q1"", ""retailer_switch""]",NSW
